blockHash,transactionHash,from,to,gas,gasPrice,value
0x93bff2c9b130c59ca20e0711c7b210e0d33b7441b947b8a74c4839c3920adec3,0x35b7339083f7bf62dbe9ed97522719429161784af77ccd163ce6acdadcf022d6,0x3008D3DC83c1A14E5fB891EDA8AbACAAbB261407,0x3BF8C873D2AFdC7a0AD6874612Ce9E60F97AB38F,21000,234922823626,0.9542018566567216
0x93bff2c9b130c59ca20e0711c7b210e0d33b7441b947b8a74c4839c3920adec3,0x6f83675919c595985f6b48e671b720cdcb07d3ca51d1e078b89f92761a9fd4e6,0x4648451b5F87FF8F0F7D622bD40574bb97E25980,0x35DD862027E2Fc2D701Dd2268b817D76C0CF8e4E,300000,234916823626,0.04081551
0x93bff2c9b130c59ca20e0711c7b210e0d33b7441b947b8a74c4839c3920adec3,0x1615173a52c420156980486e8c6f5963a079c6952d72fe6fbd9d4ab67abd3c39,0x34969207AD32FA643230EA2E24fE245196ebA3BA,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,238699,234916823626,0.018724689663992072
0x93bff2c9b130c59ca20e0711c7b210e0d33b7441b947b8a74c4839c3920adec3,0x03b6fd6d953ad8b0424934cc5abd752c7b5a19e11dc6c49e4e65b6ee8dc68a39,0x8C8D7C46219D9205f056f28fee5950aD564d7465,0x5A798f75C8a94e76E2704A19aBb1AE2bfb0318A1,21000,234916823626,0.09327273628651558
0x93bff2c9b130c59ca20e0711c7b210e0d33b7441b947b8a74c4839c3920adec3,0xd9350e883be8b3419e3bbd9cdb0bed1b644179dfa7acaea49cb5a0a5e44ae96a,0x3998d60A26B149d656547aD63554C3E0bd9A8144,0xE04C48451EA75A2a6fcBE2B8FfE3425587c7f353,21000,234916823626,0.192410567346162
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x662345d564be12ac495f33c89531bfbe41068a83f34c8b6d7c6983fc578326d4,0x77223F67D845E3CbcD9cc19287E24e71F7228888,0x00000000A991C429eE2Ec6df19d40fe0c80088B8,139773,227427176639,5.65990164e-10
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x027a4098d181ec96ebf31306b11d6be997fb4c3f00faf8eff5c0c8d2469c5c8a,0x5B107b2941Cd6d9f4B7A537840EC08feF9904149,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,203258,227527176639,0.8
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xdfa22783c400ba7c66819f7a6fc715711ee1fe291ba1198f82b2f62e3c976230,0x9DF48F69AAa496C65715653b6B0E55566340dc58,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,203258,237427176639,0.5
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x31acb0f813d4e4ccefe7778ca2e9b83bed737300f5a59b228cdb04ed335f1700,0x77223F67D845E3CbcD9cc19287E24e71F7228888,0x00000000A991C429eE2Ec6df19d40fe0c80088B8,114799,965336631043,5.88053599e-10
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x839e6a2c3207fb75255fe9fcfe02c0922c0db46d07771a63c1a8ab78eaec778e,0x000000007d905aB8199381328c3fB0A75754b6Af,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,202575,252427176639,0.5
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xc6c139fde13ba132ca7cbb760cd2be5f85b1179a9510501410b20d13153d07e2,0xA295efd1a64F22bdBF4d8436Fb063a5B9F7352D5,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,176463,1338427176639,5
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x4aaa01f1b8ca7d185512e63b39dc294c0251d80040a5a0ab7fed70377b4b8c2e,0x518289eF1071FcBDCDf2177391E2a7E719397cBe,0x5bBd726C0455aDE17deA775eF32A5373B38a9A9B,21000,295501890049,0.00558923256148707
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xb3713246abdde5ec15802185fcb07d52aaf6a51fb7c2bf935e06f61ab8756308,0x1a303F76cd67015711e6fC7Cd986205631E170F4,0x6dfc34609a05bC22319fA4Cce1d1E2929548c0D7,21000,293650000000,0.09020047
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x868e14332db64007cb5d39bedc33d59cd460b65588bd2a0ea5a40ad66cc547fc,0x41D875Adb77c142D22702cfD363dBD2716CA0b60,0xEAE4D1720101e446e79343887AED07e38704CA87,21000,293646029532,0.099131563379828
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xb7b884285c8eea0f8c63066763c799cdcbec6bae40d8b814234810743c0a848c,0xE15C4bb234dF30D89c799b8eb0aFF391f4BCE51F,0x077D360f11D220E4d5D831430c81C26c9be7C4A4,22000,248000000000,0.2755868
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x930dcd81835afe126747dc259a0acb5ea4da8431515c7e5ba57f47d8ef629d11,0x077D360f11D220E4d5D831430c81C26c9be7C4A4,0xaa9Bff236cF51518dA774714D50ad07Db5149479,90000,248000000000,0.41581558
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xb58ec208704d8eaee8be5f7bc2f94901366920584a4e34ef283130a2048c6747,0xbdED4a339E3c38Ee6b2cB1f38f55153fd3BF6499,0x077D360f11D220E4d5D831430c81C26c9be7C4A4,22000,248000000000,0.06067365
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x50007e7e1553e1bc5b2d850d8f1382334056a01981db3edcfedf5a93567bbf2c,0x077D360f11D220E4d5D831430c81C26c9be7C4A4,0x9B7cA7D64BDD0C90CbA4005F9c22266e1f57CbBc,90000,248000000000,0.02137001
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x4046c561fd876ffc1bcc2d262b6483b623ea3c970bd20dbf5f24ffdf70ea71d1,0xeeE9fCE10C5250cbedAB78D07c98B1E9067F420c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,275901,247427176639,0.5
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x9874f88ab95b574c9b77ea9786aec75aab7fe83d65153d7adbbfcc0688570ae3,0x0A1266B6A775c15466A40CEc280905153eaC9461,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,176373,247427176639,1
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x24e850123e3927f7f495c44e2fc4e2014a11827c75cfad3556ec4f8c4b0ee486,0xE3D0Ca354320c7D0B87722664cb4C4dd98C3eD03,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,176373,242427176639,0.5
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xc9a045843f148950e1ba299ca79a83d1fb119d23537dc81b004257b6611b78ee,0xB91DB600A022177F451999ECF4f330316cc8A4C9,0x1689a089AA12d6CbBd88bC2755E4c192f8702000,21000,238000000000,0.078306
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x0787c8bd8751a88dfb17518af223a6f984fa89ea7454cadd97deca53f33dc269,0x8216874887415e2650D12D53Ff53516F04a74FD7,0x9bbB0c02215f4E178F3a7D5508a91a4254FB8622,21000,237436176639,0.0485
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xe103ff51f5ef30f3c6553d6e15b5973d2cf9e24c7d35324d306e5bb83e009036,0x151B381058f91cF871E7eA1eE83c45326F61e96D,0xCBD3ddde088153cF4C4166B4C042c8D7659286e1,21000,237436176639,0.048
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x7f3bdd46aeb93515d2495a408d0178ebe7857ec547e513d13755dc66b001da06,0xc3AE71FE59f5133BA180cbBd76536a70Dec23d40,0x6F426918a09976d0A923543C49B6678bb9AB205f,210000,237427176639,0.01
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x053713c531a2304cd991d309e0f85d559b9d7f0ea14b7ca7bcde637ad146463c,0x4E5B2e1dc63F6b91cb6Cd759936495434C7e972F,0x5a7f59cF9056777b2fce467B8528e55f74E34b86,21000,237000000000,1.1403158
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x4fd6bc060aa357d3075e62e9a079c0687758efc06cb58cb46c1d4693f87121e7,0x9D05E880c0589C337B9D567bd3e89b512CCDC6F5,0x3F1489aA8c27C556ad20a39d66A205Eb93F7e460,25200,236427176639,0.01
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x9fc22e7d10a7c39a0e7979f8c192809cc0be8a0c2098748bf22cde22d981f885,0xB287eaC48aB21c5FB1d3723830d60b4c797555B0,0x05660c08B7bBEc3b82cC9657d8BBDAD90614c888,21000,236419176639,0.0533
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xe0df0eba1e7da6752799728be345001879910c613ca6b91c9793fc4347de8787,0xd108FD0E8c8E71552a167E7a44FF1d345D233BA6,0xD8649C4b7D4aBfFe6a70cF7aF8Ece27C58EdCaa3,21000,236419176639,0.0314
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xf793b8c392d05a80faa09c81e0165881f9a7e48b51f9832a2803b9eb574a9283,0xbDE1148Eec7B6939f6D6cCF9AaA020f3c0bcC180,0x44e33b92cd58CDa672b0f6B0F2353F68a6467bD3,210000,236000000000,0.0138219
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x4106e08f5790a1edbd81f713bbd43da31e3d453c76949d5c93cafd5fe19d1974,0xEB901C41F57Bc373542a79A0957E61ace03948f0,0x6131B5fae19EA4f9D964eAc0408E4408b66337b5,352355,232812921600,0.5
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x83d3adde9f338fc2c3990c7d5512eacb2e07e2c73908da11f8fbe736c402eaab,0xF9556c167f50B59251a35Fff3f7ce69934ef8ab3,0xE71c5853d54a5F88a1B98b27BE7a8D0d8e117552,79250,232812921552,1
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xe2ca35887bc9eca94fbbb0ae2048086a737ef31f0adf2db0c4a6d49214ab6f43,0xcaD621da75a66c7A8f4FF86D30A2bF981Bfc8FdD,0x12c55D6a16753B68d190805D0FDabc108B072051,80000,231734227387,0.1553565
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x967151104db5f013765ccae04266d5694008da1ca45c103d9d3dbf72222029b6,0x66A0792761136515D188D98c81F842eDBb94058f,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,202647,230427176639,0.5
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x4ffd14665f605cdce1a5fa5634d8be350f0fb9b2562ac94066045aefce142429,0xA4A8cce96A11802a2ADcF3d0B52F9bb7cc04B6CC,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,202647,230427176639,1
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x43d4d0e29f4fabb38a252956a070eeea584680e145920b293aca4ecd2c8ce9e1,0x7d55CD125822D8a869870955c2eB16869053743f,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,202629,230427176639,0.03
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xdfcfc8617bf629031870c3b2cbcb144538a81a695daac1e6cf043f564cf1f49b,0x079A892628EBf28d0Ed8f00151cff225A093dc63,0xd7cc1a676F987001b9F622adfC50788ad908e505,100000,229427176639,0.1526354
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xeddd01db73285eeb009eb79985d27bf98c0bd3f92fdfded23c11dd3a4f2c40b8,0x9535702A01a7A0A1226df3fcf9B32c4638605F43,0xC86dfF2cfe2D7360025f30E5FeF00292B85EbE27,21000,229427176639,0.014991920364042444
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xda4e1743246cf50c4615e206fa35646fecbc7ee7b6f34ebbf50bae2599618a20,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0xfAB8BCb8AC48bE4950B4cdA4829E9F2Ad427A8B4,207128,229427176639,0.47541112
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x0083a098159c4659ac4b0fcca28545876a1546ea72bccdc9b6bcdc312760e6dc,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0xDc09065c62246A56110964A78D303188F4E7BC7A,207128,229427176639,0.01423234
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xd7a23015481a97f95d9fc2cfeafde630829ad080ff2b8cf91118973e0948de59,0x4976A4A02f38326660D17bf34b431dC6e2eb2327,0x96127d79427CE4Ffb7266C1f6ab6aa9053b89Dc9,207128,229427176639,3.56026534
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x5caa00670720423f0bf8582114497f640cd1b89e5c11f546d10d68470a7bee3e,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,0xE8DF38F9657Cfaa9614Bb398b6B5F26c65762987,207128,229427176639,0.02326068
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x7c9360085add2f35a3fb7577422fad102318e0fc000abcf12e12daf8c769fe49,0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,0x23dC3586aB1E546981A5432b6DFC0B00Dae4CA26,207128,229427176639,0.1191589
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xdb7622de9a79428e0fe1c587458157680e9e2b660d2c44d9f20c43e4e649daab,0x28C6c06298d514Db089934071355E5743bf21d60,0x88cabc50F38fFD80f01bb7CFe174d2D0C6633036,207128,229427176639,0.28152
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xacda052383ff93eee476187fd34ae1d6e60515207e52242b60a1c63e42aedb83,0xdAb1a1854214684acE522439684a145E62505233,0x13E4D2D6bB2F4f8B8e280Fe0402A913B88119cf3,320474,229427176639,2.28
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xa98418e39b2d3ddecaf2c04ef367e1ab48b2c0f45ab4d7bf3d5ed2f775d98aec,0x1e8156d6d38Bc6D8bb09Ca81f1ACf473f5795142,0x87Db833bB68be45d6662FeEE3e344AA0E8e7DDc4,21000,229000000000,0.01898830320522558
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x7293c2018e33a19e38d41de90613f281be1519106e34989ad72e73478d52c519,0x01134bF1ef1Ba91609B0449c177f45b29bD6e4eA,0xCac0F1A06D3f02397Cfb6D7077321d73b504916e,53000,228927176639,0.01
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x2d1bfb7eb867daa7f708c690e9f0432775b14645378959b4a8f5fc38aaea2f85,0x13Ef2c6DC0D24809d8bf3283F6DbA08bA1fE1Aa4,0xCac0F1A06D3f02397Cfb6D7077321d73b504916e,53000,228927176639,0.01
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x775dbb9ebb588300642027fc284b7b63424a9660932b36de5a5f60489a8112b9,0xF3017b5ACB6293d65232149bd6de4ac52F66d82a,0xD1a7b8dFE5856A44AF6B68b8123F7D1C10e81d3f,21000,228483176639,1.2
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xd5068659c779b70a32cb830968db0604194c00f056eb9f2db95b86427397c435,0x618fFD1cDAbeE36CE5992a857Cc7463f21272bD7,0x876bbCB21E1547076DA52C062B0f54b58F9e8645,40993,228427176639,0.1328
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x55a4ce370c38e4506e3adbd4edd5877282a58d90f8af81d9eb1389e28dd8395e,0xfc7057EcaaADCf0dEf1C47e2b0ec2f3088E28F2c,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,256861,228351176639,1.5
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x213635d0aecceb642176990308fd361fece0fec4163a04973d221d1f422d858f,0x0F55816a6EC3f02833784E786b9a85e528B3beE2,0x5AfFd15a83842AE06B6f25512968BFe8085465BA,21000,228009458086,0.031461249405876295
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x688205c5e62ff9fd64f31a9dd49212861162c40ad25325b84dafc7e888592b23,0xC872045600e639FE257416f66ad2418228adC908,0xA8e6bB7384340B72EC20B8696c87e1F4ca82f24F,21000,227897176639,1.1048681075101263
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x9a0d2055f44988c76e68a21fb48a866453609da6ec4ffbed8289fb18aa265c8e,0x206f58Ace0972aDdc1bAb4be1180EEe215bc1D4d,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,275901,227727176639,0.25
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x1bb40c329fa4d40a6e4c6f3a9a2901ebb0e46e9ebb7b849bfbe6455cc80ccbd6,0x65FD864031B7cEc699fff0c3b33092C9670Eb02a,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,168757,227527176639,0.1
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x4e3789f3c7c255a54d3d6a13f7aadacdceb3ff739f51017200282f0515f1c45f,0x2F53c7d49002A524e228085d223026c1a40a9e80,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,215683,227527176639,0.15
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xd5e69bf3d63302160645677bb98ea6f5cc78b7386baa40da9961a00d0c14a03e,0x2FdC13429A0C55E5FA1cA19ACcAFE8B3bd9A565E,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,220536,227527176639,0.1
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x3e697818283ae04468f8a55066a5e65ef180d916872ea43915c947913e30bce6,0x5Ee4bC5E87e2D657546Ce1e360575Cf19b9b2BbF,0xF6494E311318452918C632a4A4B8d0fd6649e86d,21000,227527176639,0.8578169160268705
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x0b3c27122359454610b2bf1f179f7c78811e9f831613405ad1cdcd65d0cf72fb,0xacfAc78Bb9e1bb9d0dbcB849d8081A9b7dC2C8D2,0x7CbfC421f7738A8b5fA58C23899C72b3190B3916,21000,227527176639,0.2
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xff2bbf6d9f54058dceed8dba2bcb5efd180062a612e282e10d4f0ea59c5e452a,0x086Eb794727Af8Fc536E2e08e7DABc64227fcCfF,0xfbb3f4F967E8A0bAADA0E76F1d501f0fCd8D1999,21000,227527176639,0.703924353569061
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x487e83bcf08fee1948985860ac5cf80eadcd18b5e447ad2ee710d21e1966610f,0xDdbAD46fde9561E6017C9a6c1d6943860926C262,0xEaD69b5CcC00cDA73015d178446F418ac7E43096,21000,227527176639,0.032
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x493d07678ee3bfc037bb0b66236d2cb15c5d02f2b49dcbe7c7d989fb9b83d911,0x3142987d49aD38235b270Da41e7dD5c387E3d7cA,0x6FdD6B7a6b53F1f59817e183f6e1C7ca8bC3A39b,21000,227527176639,1.7
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xe87acc64a5ff15e9cbe9071b25c4f7e2a2d6be9238bea27f291722a2cfa59311,0xd4fb1d79d3c498B93766729c1beBb79e4Bd78235,0x381AD6a2a7ABfEaCA1D17C0529ec094599BaDedf,21000,227527176639,0.7684563027336818
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x3126e9b363ab97d194c8981812bab6bed7be2753d89d8e340704b8b212e41408,0x43438E47b8410B1e83CE4D979FA9E4F66b8903bB,0xaFa2BA6cC1cD024F93A19Ac9571F01660454dA9c,21000,227527176639,0.226
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x06d0518da91d5f38b38f443e4903ad14e6f4c079b67641cdb62816ee9476ef6b,0x65CcD8e17a07Affd26950f6aDA148cAe676AEbc5,0x495c34D18b4B56C8E68b8FB087b62BD916d5aebf,21000,227527176639,0.2120345739686143
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x21d140d5245fe2b1542f1344967cd8ac134f91deee1ac51612334224a0304512,0xD35B7E09633271A936C2e8fD454F364Be64fe495,0xFC52F0d63A8cE5D82216CFa022C140E026D3F550,21000,227527176639,0.59
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x3ca905c2dd67962772583d0b81f86ac2f2217e474e567d8d56bb49488ec52368,0x14C59Ca6F61D62B3E068449969081Ec775645410,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,213670,227527176639,5.5
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xb179f5ab53167db777c8157369ce0335bc69454af6f8da911dfe0f9979c167df,0xE30D6736B740C9Ea51c5b21C2ac0646785fbF5AD,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,272301,227527176639,0.15
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x94ceb0e7a61c2103edeca69a4c15ec425e6b227c47deebbb1ef2af12dbb53852,0x4403eFc3C4501357C2eA42cCa0698600cF034717,0xf10461203af09555c6D825905854719040708Ffe,21000,227527176639,4
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x996c209180375b965d6f3ebc0043b23eafebb015a8e0480696e1e808db5bc2d5,0xe7E481332bAeEBd0658584B7C59C2E39BfD660EE,0x13f4EA83D0bd40E75C8222255bc855a974568Dd4,190083,227527176639,0.032119023196411835
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xa61881b8993ad3d35b5728040afe5125d16027608129f9bcfa05412d2cbd0160,0xd3A50867ec139826Ba102Bed0915b8F280500F0d,0xA40e77AA57E634911c07479574c02a65CAfEf531,21000,227521176639,0.048584056154587114
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x3e465d185a8b22ba46a5bb4aba24fc3dda2aab2788b8fdfbfa011ef0d24f047c,0x27899ffaCe558bdE9F284Ba5C8c91ec79EE60FD6,0xE7826e093baED6A439444CD368Fa992415420FC9,21000,227521176639,0.5943645707093715
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0x247e11dc83d46e29176d08852379f8bca7432940f093e77809c8ff9a81a42e87,0xab24794663BCBf1451db3b9322411C41ed3696a8,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,220558,227521176639,0.05
0x18dfe011f316904d497315835cb4dfb3e1fc861ddb615e100f1929945d72cd37,0xcf69e9f97a213376bf42a294574c80a908b969a1f78efd75f012cf5f8d397508,0xCE0BaBc8398144Aa98D9210d595E3A9714910748,0x388C818CA8B9251b393131C08a736A67ccB19297,22111,227427176639,0.2659330769964666
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0x97e2fda397a13bd8c3d63b05f24d243c1e2704225a0b97d7c2e2a2cb0cbac974,0xd10Cd08975256CC9db51F0d6c888244D231A3002,0x9507c04B10486547584C37bCBd931B2a4FeE9A41,203037,796629866519,1.7196024e-11
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0x596cb7c6243da14895de3866b3884d04b77e6d646166cd71e388557b62582a60,0xD267fdA7ECBE322e64Bf807dE06E8E2284b72dA9,0xD1742B3C4fBB096990C8950fA635Aec75B30781A,310002,430242557920,1.4e-17
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0x76e833b991fe9e108f8a93882eed4b58f8bfe631b55ac42784ca0fb244347f9b,0x46340b20830761efd32832A74d7169B29FEB9758,0x6AEda30B4cfb0Df3A8d6CA83f64489c3D9846462,350000,352375235439,0.026730758168322
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0x3bb32ba3ea38deeee8a5fe17928125031254e34a8b5a8db74705de1fd297b493,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,123134,224533237835,2.68387288e-10
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0x45bb5fd85cba51173c6c77d0ec62c08b1328823ad429542d4883e49e17422c41,0xCaaE34247B4C8ef5697445d1F73DAD7AFACF8760,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,215736,224633237835,1
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0x1b09eacd864b4d7639a4379a0794060bfc7fb5f96ddc99bd73bb8a9e2036ccfa,0x6AB288bb38d9eED8fEaa69aD8642C435Cf8afffc,0xEf1c6E67703c7BD7107eed8303Fbe6EC2554BF6B,215736,224833237835,0.35
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0x61fed8c5f3805c31b4a26587462d78853f07ef9b3da74a7a9347c1fcb007602a,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,109155,681712176462,2.85022921e-10
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0xd107a9687a485628df9535bd303691f59963adcd826e0a6e4e606a23cee96fca,0x76EFF78Ff3A62c94ce68aA47d014460aDA0a5688,0x6dfc34609a05bC22319fA4Cce1d1E2929548c0D7,21000,293650000000,0.04392879
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0xf52ddc9460d965f44593d91240ee2dcd3fd09da54f6e392aa1333edb4debd01a,0x6dfc34609a05bC22319fA4Cce1d1E2929548c0D7,0xebFD0AD6cc28a9EBd51D8797865aE61eAC6154DA,21000,293650000000,0.01468235
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0xa4bebe43964ebe44076763a05c8da1a907b1261cf2cd72d418446779147e7ba3,0x6dfc34609a05bC22319fA4Cce1d1E2929548c0D7,0x6aA2ab9fa4F131B239CA6b05381d26516d5E15f3,21000,284410000000,0.0142201
0xf7aa58ea113baca8932be31b71bf196a6d9d0d0ff7d952023e6fac97c9baf321,0x3684cead3a287322b4eb1d384d213928f6b2e47d5b919d9a0a4af7c437446fbf,0x4a9141a60c6fbF0E7eE45Bc1E9d4089733Ff837A,0x4e3E244da6f3eBd2D335eC277FF41b4635cf2AB7,21000,282787388351,0.023241624844629
